model,backbone_ms,action_head_ms,total_ms
groot,23.507,45.157,68.664
groot,23.542,45.161,68.703
groot,23.751,45.139,68.889
groot,24.136,45.111,69.247
groot,23.487,45.146,68.634
groot,23.533,45.210,68.743
groot,23.492,45.237,68.729
groot,23.566,45.214,68.780
groot,23.427,45.253,68.680
groot,23.694,45.137,68.831
groot,23.515,45.114,68.629
groot,23.471,45.096,68.567
groot,24.453,45.130,69.583
groot,23.461,45.174,68.635
groot,23.392,45.137,68.528
groot,23.555,45.159,68.714
groot,23.666,45.118,68.784
groot,23.457,45.154,68.611
groot,23.505,45.114,68.619
groot,23.657,45.151,68.808
groot,23.408,45.124,68.532
groot,23.502,45.135,68.637
groot,23.611,45.158,68.770
groot,23.531,45.120,68.651
groot,23.501,45.133,68.634
groot,29.251,45.150,74.401
groot,23.506,45.137,68.644
groot,23.402,45.171,68.573
groot,23.421,45.164,68.585
groot,23.476,45.163,68.639
groot,23.577,49.370,72.947
groot,23.528,45.118,68.646
groot,23.542,45.139,68.680
groot,23.745,45.194,68.939
groot,23.552,45.194,68.746
groot,23.547,45.119,68.666
groot,23.473,45.146,68.619
groot,23.614,45.140,68.754
groot,23.580,45.166,68.746
groot,23.497,45.159,68.656
groot,23.452,45.145,68.597
groot,23.557,45.176,68.733
groot,23.487,49.224,72.712
groot,23.510,45.162,68.672
groot,23.531,45.163,68.694
groot,23.568,45.208,68.776
groot,26.291,45.165,71.456
groot,23.425,45.175,68.601
groot,23.704,47.205,70.909
groot,23.442,45.483,68.925
groot,23.546,45.147,68.693
groot,23.526,47.088,70.614
groot,23.964,45.158,69.122
groot,23.509,45.198,68.707
groot,23.505,45.181,68.685
groot,23.611,45.146,68.757
groot,23.499,45.174,68.672
groot,23.494,48.920,72.414
groot,23.513,45.157,68.669
groot,23.544,45.123,68.667
groot,23.475,45.125,68.600
groot,23.595,45.154,68.749
groot,23.536,45.159,68.695
groot,23.521,45.144,68.665
groot,23.574,45.132,68.706
groot,23.549,45.167,68.716
groot,23.684,45.157,68.842
groot,23.525,45.126,68.652
groot,23.492,45.144,68.636
groot,23.417,45.179,68.596
groot,23.487,45.167,68.654
groot,23.501,45.158,68.659
groot,23.535,45.139,68.674
groot,23.502,45.172,68.674
groot,23.490,45.178,68.668
groot,23.441,45.188,68.629
groot,23.391,45.148,68.539
groot,23.495,45.166,68.661
groot,23.508,45.152,68.660
groot,23.496,45.132,68.628
groot,23.455,45.223,68.678
groot,23.599,45.164,68.763
groot,23.594,45.147,68.741
groot,23.523,45.156,68.680
groot,23.557,45.138,68.696
groot,23.590,45.169,68.759
groot,23.711,45.182,68.893
groot,23.623,45.142,68.766
groot,23.380,45.188,68.568
groot,23.662,45.169,68.831
groot,23.532,45.195,68.727
groot,23.493,45.154,68.647
groot,23.634,45.237,68.871
groot,23.567,45.142,68.709
groot,23.921,45.167,69.088
groot,25.269,45.160,70.429
groot,23.586,45.152,68.738
groot,23.418,45.137,68.555
groot,23.554,49.202,72.756
groot,23.485,45.131,68.616
groot,23.610,48.913,72.523
groot,23.425,45.141,68.567
groot,23.547,45.180,68.728
groot,23.440,45.158,68.598
groot,23.535,45.135,68.670
groot,23.481,45.182,68.664
groot,23.428,45.145,68.574
groot,23.651,45.144,68.796
groot,23.657,45.165,68.822
groot,23.466,45.156,68.622
groot,23.401,45.167,68.568
groot,23.514,45.173,68.687
groot,23.519,45.167,68.686
groot,23.497,45.157,68.655
groot,23.634,45.160,68.794
groot,23.464,45.127,68.591
groot,23.574,45.157,68.731
groot,23.548,45.181,68.729
groot,23.545,45.130,68.675
groot,23.577,45.140,68.717
groot,23.571,45.175,68.746
groot,24.243,45.119,69.362
groot,23.474,45.150,68.624
groot,23.462,45.158,68.620
groot,23.457,45.142,68.599
groot,23.436,45.260,68.695
groot,23.475,45.145,68.620
groot,23.706,45.250,68.956
groot,23.641,45.200,68.841
groot,23.423,45.182,68.606
groot,23.624,45.151,68.776
groot,23.382,47.386,70.768
groot,23.443,45.144,68.587
groot,23.535,45.175,68.710
groot,23.630,45.179,68.809
groot,23.478,45.192,68.670
groot,23.490,45.161,68.650
groot,23.490,45.162,68.652
