model,backbone_ms,action_head_ms,total_ms
drif_ov,23.449,4.908,28.357
drif_ov,23.392,4.834,28.226
drif_ov,23.519,4.904,28.423
drif_ov,23.546,4.965,28.511
drif_ov,23.526,4.837,28.363
drif_ov,23.495,4.856,28.351
drif_ov,23.937,4.883,28.820
drif_ov,23.348,4.800,28.148
drif_ov,25.001,4.808,29.810
drif_ov,23.389,4.886,28.275
drif_ov,23.473,4.883,28.356
drif_ov,23.347,4.881,28.228
drif_ov,28.501,5.633,34.134
drif_ov,23.432,4.795,28.227
drif_ov,23.325,4.867,28.191
drif_ov,24.178,5.226,29.404
drif_ov,23.419,4.835,28.254
drif_ov,25.580,4.839,30.419
drif_ov,23.374,4.828,28.201
drif_ov,23.519,4.839,28.358
drif_ov,23.430,4.878,28.308
drif_ov,23.616,4.869,28.486
drif_ov,23.374,4.840,28.214
drif_ov,23.468,4.886,28.354
drif_ov,23.441,4.924,28.365
drif_ov,23.475,4.832,28.307
drif_ov,23.377,4.827,28.204
drif_ov,23.534,4.887,28.421
drif_ov,23.440,4.897,28.337
drif_ov,23.381,4.890,28.272
drif_ov,23.402,4.891,28.293
drif_ov,23.429,4.846,28.275
drif_ov,23.486,4.918,28.405
drif_ov,23.547,4.857,28.404
drif_ov,23.469,4.982,28.451
drif_ov,24.342,4.883,29.224
drif_ov,23.328,4.841,28.169
drif_ov,25.592,4.641,30.233
drif_ov,23.516,4.707,28.223
drif_ov,23.510,4.716,28.225
drif_ov,23.410,4.789,28.199
drif_ov,23.431,4.683,28.115
drif_ov,23.467,4.751,28.219
drif_ov,24.478,5.093,29.571
drif_ov,23.508,4.758,28.267
drif_ov,23.651,4.701,28.352
drif_ov,23.436,8.498,31.935
drif_ov,23.485,4.740,28.225
drif_ov,23.566,4.810,28.376
drif_ov,23.433,4.752,28.184
drif_ov,23.617,4.764,28.381
drif_ov,23.519,4.761,28.279
drif_ov,23.425,4.734,28.159
drif_ov,23.418,4.755,28.173
drif_ov,25.115,4.759,29.874
drif_ov,23.404,4.690,28.094
drif_ov,23.414,4.766,28.179
drif_ov,23.448,4.802,28.250
drif_ov,23.784,4.719,28.504
drif_ov,23.346,4.717,28.063
drif_ov,23.427,4.759,28.187
drif_ov,23.386,4.712,28.098
drif_ov,23.395,4.809,28.203
drif_ov,26.234,4.685,30.919
drif_ov,23.379,4.728,28.107
drif_ov,23.433,4.731,28.164
drif_ov,23.689,4.773,28.462
drif_ov,23.583,4.707,28.290
drif_ov,23.481,4.722,28.202
drif_ov,23.393,4.695,28.088
drif_ov,23.422,4.713,28.135
drif_ov,23.437,4.692,28.130
drif_ov,25.948,4.663,30.611
drif_ov,23.421,4.697,28.118
drif_ov,28.407,4.771,33.178
drif_ov,23.410,4.712,28.122
drif_ov,23.401,4.694,28.095
drif_ov,24.894,4.836,29.731
drif_ov,23.554,4.779,28.333
drif_ov,23.482,4.814,28.297
drif_ov,23.336,4.747,28.084
drif_ov,23.599,4.708,28.307
drif_ov,23.423,4.740,28.163
drif_ov,27.275,4.920,32.195
drif_ov,23.454,4.704,28.158
drif_ov,23.415,4.742,28.157
drif_ov,23.735,4.759,28.495
drif_ov,25.925,4.581,30.505
drif_ov,23.469,5.163,28.631
drif_ov,24.028,4.794,28.822
drif_ov,23.540,4.711,28.251
drif_ov,23.335,4.779,28.114
drif_ov,23.366,4.743,28.109
drif_ov,23.446,4.939,28.385
drif_ov,23.362,4.720,28.082
drif_ov,27.134,4.753,31.887
drif_ov,23.388,4.739,28.127
drif_ov,23.450,4.690,28.140
drif_ov,67.245,4.730,71.975
drif_ov,23.376,4.774,28.150
drif_ov,23.461,4.830,28.291
drif_ov,23.420,4.720,28.140
drif_ov,23.421,4.789,28.210
drif_ov,23.392,4.755,28.147
drif_ov,23.388,4.736,28.124
drif_ov,23.437,4.725,28.162
